is_mt,latitude,longitude
0,40.763893,-73.9149938
1,40.7247015,-74.0093189
0,40.6921293,-73.8348331
0,40.6114287,-74.1168345
0,40.67922,-73.90405
0,40.7445614,-73.9307531
0,40.6928735,-73.8101368
0,40.6864528,-73.7611749
0,40.6118527,-74.0102504
1,40.8272005,-73.9366797
0,40.629368,-73.88477
0,40.7266052,-73.8142403
1,40.7595778,-73.9680255
0,40.6756249,-73.8987786
0,40.6835142,-73.9759509
0,40.57969,-74.100395
0,40.6178752,-74.1178724
0,40.56578,-74.1194793
0,40.7218516,-73.8077779
0,40.7704086,-73.8246674
0,40.5728742,-73.994903
0,40.6404609,-73.9012173
0,40.7602845,-73.7693497
0,40.7013592,-73.982851
0,40.7058958,-73.8091476
0,40.73426,-73.862595
0,40.6049177,-73.9780788
0,40.74668,-73.81478
1,40.7225499,-74.006299
0,40.6654902,-73.8195255
0,40.6533861,-73.7623492
0,40.6512116,-73.9589237
0,40.680164,-73.84095
0,40.6596509,-73.7738282
0,40.5984049,-73.9463456
0,40.7258823,-73.9060948
0,40.65845,-73.754845
0,40.6704474,-73.9819253
0,40.6956383,-73.8157078
0,40.6601774,-73.9281915
0,40.7497328,-73.9360965
1,40.7256458,-73.9920628
0,40.6810601,-73.996528
1,40.7540925,-73.9920774
0,40.6687978,-73.9311201
1,40.7610398,-73.9753742
0,40.7609006,-73.8701681
0,40.6947766,-73.847733
0,40.6983657,-73.9559194
0,40.6963988,-73.9141134
0,40.6141904,-74.0639719
0,40.6732777,-73.8685253
0,40.773373,-73.92085
1,40.7634301,-73.9927008
1,40.7203211,-73.9940403
0,40.6291444,-73.9231272
1,40.7594056,-73.9851029
1,40.7548409,-73.9841185
0,40.6860968,-73.9963582
0,40.6423846,-73.9804195
1,40.75388,-73.985855
1,40.7985932,-73.9335177
0,40.6092667,-73.932082
0,40.679939,-73.9412073
0,40.7383314,-73.9272918
0,40.755745,-73.81997
0,40.750534,-73.87674
0,40.5858119,-73.9529911
0,40.6632221,-73.8936503
0,40.6920241,-73.9817896
0,40.7578472,-73.7894275
0,40.72106,-73.75945
0,40.6817123,-73.9115183
0,40.6947921,-73.9942986
0,40.6756436,-73.9416076
0,40.6849847,-73.8714373
1,40.7369617,-73.9845089
0,40.6659293,-73.837915
0,40.755392,-73.8282803
0,40.7359534,-73.7147376
0,40.6347476,-74.1122528
0,40.6646486,-73.9426301
1,40.7466818,-73.9744953
1,40.756527,-73.994026
1,40.7083897,-74.0048152
0,40.6520399,-73.8879488
0,40.682835,-73.94092
0,40.7515446,-73.8708432
0,40.7578472,-73.7894275
0,40.7093827,-73.9370982
1,40.727196,-73.99373
0,40.6358127,-73.8997254
0,40.6697479,-73.901401
0,40.5910778,-73.7959699
1,40.7691197,-73.9550386
0,40.5952551,-73.9734765
0,40.642384,-73.92539
0,40.6273136,-73.9418156
1,40.8064131,-73.9501947
0,40.7601688,-73.8326104
0,40.6781564,-73.9441507
0,40.657272,-73.736595
0,40.748514,-73.8755553
0,40.6668416,-73.7894084
0,40.7575232,-73.8291338
0,40.7370809,-73.9027737
0,40.6966756,-73.9575253
0,40.72736,-73.94883
1,40.7952524,-73.9732091
1,40.8050573,-73.9390342
0,40.681993,-73.9088607
0,40.6292468,-74.0052995
0,40.6303296,-73.9310229
0,40.6751464,-73.9813255
0,40.7315214,-73.8682805
1,40.7378658,-74.000184
1,40.754584,-73.9991446
0,40.7201645,-73.844789
1,40.8582733,-73.9318168
0,40.781694,-73.82224
0,40.6811467,-73.8401278
0,40.68331,-73.74246
0,40.6271516,-74.1654384
0,40.6959519,-73.9823908
1,40.7866015,-73.9567168
0,40.71379,-73.79188
1,40.7068526,-74.0050027
0,40.707935,-73.7856861
0,40.6698646,-73.9505022
0,40.6725752,-73.8444707
0,40.6830499,-73.9737625
0,40.6185034,-74.1234927
0,40.680015,-73.8774282
0,40.6840525,-73.9774579
1,40.7635887,-73.9714096
1,40.720375,-74.003265
0,40.632664,-73.93128
1,40.7541306,-73.9883345
1,40.781688,-73.9489603
1,40.86336,-73.925896
0,40.7487832,-73.8127818
1,40.75022,-73.979065
1,40.7808541,-73.9567097
0,40.616508,-74.0266472
1,40.7360047,-73.9936167
1,40.7219864,-73.9855153
0,40.7151185,-73.832233
1,40.7606005,-73.9643142
1,40.7496667,-73.9815717
0,40.6375709,-74.0145672
1,40.8216382,-73.9390768
0,40.6907574,-73.9962318
0,40.6713386,-73.9447945
0,40.7625895,-73.8046316
1,40.7463915,-73.9776353
0,40.7177936,-73.9096595
0,40.7230743,-73.9093601
0,40.6492783,-73.9436055
0,40.6963786,-73.9953263
1,40.7068526,-74.0050027
0,40.7084279,-73.905517
1,40.762288,-73.9723632
1,40.7571804,-73.9739824
0,40.619465,-74.0228769
0,40.607533,-73.95417
0,40.7038643,-73.7514358
0,40.6835931,-73.8034461
1,40.7688057,-73.9523204
0,40.633633,-74.01148
0,40.66353,-73.913086
0,40.6685062,-73.9256052
1,40.8140423,-73.9366886
0,40.7671957,-73.9375851
1,40.7629678,-73.9818929
0,40.6937214,-73.9904546
1,40.7591644,-73.9883913
0,40.7816827,-73.8468591
0,40.62757,-73.976585
0,40.6588768,-74.0029374
0,40.739372,-73.786125
0,40.5225721,-74.1900053
0,40.6712046,-73.9005085
0,40.69815,-73.79241
0,40.5438011,-74.1647859
0,40.77471,-73.79811
0,40.7024115,-73.9932521
0,40.7636007,-73.7709699
1,40.8065274,-73.9543921
0,40.6669624,-73.7707754
0,40.7466701,-73.9478358
0,40.6653475,-73.7298508
1,40.7496032,-73.9795037
0,40.699716,-73.7986849
1,40.7521904,-73.9934636
0,40.6802965,-73.8446402
1,40.77039,-73.954124
0,40.6975502,-73.889899
0,40.6942636,-73.9523412
0,40.6889112,-73.8283649
0,40.7534452,-73.7269309
0,40.7408961,-73.8996069
1,40.7886875,-73.9438594
0,40.7042021,-73.8828731
0,40.6641993,-73.9294019
0,40.7145416,-73.7812352
0,40.6211651,-73.9535317
0,40.750241,-73.9420728
0,40.7531728,-73.8219191
0,40.6757357,-73.8968533
0,40.6653475,-73.9223213
0,40.578358,-73.9905035
0,40.6201606,-74.0769561
0,40.6804771,-73.792091
1,40.8034264,-73.933083
1,40.7771186,-73.9759532
0,40.6985865,-73.8141814
0,40.6668416,-73.7894084
0,40.7132852,-73.7357924
0,40.716795,-73.9215399
0,40.7537655,-73.8048849
0,40.6179,-74.00992
0,40.5963396,-73.9989269
0,40.6862725,-73.77381
0,40.6656161,-73.8175642
0,40.7687291,-73.8705499
0,40.5838196,-73.9708458
0,40.673975,-73.9856988
0,40.6778404,-73.9937269
1,40.7395116,-73.9847429
1,40.80101,-73.94126
1,40.7349628,-73.9797897
0,40.6184717,-74.0212161
0,40.7159939,-73.8586905
0,40.7369971,-73.931194
0,40.6059354,-74.0004574
0,40.701646,-73.7304503
0,40.7491578,-73.8694258
0,40.7058999,-73.9630991
0,40.58706,-73.81588
0,40.7598833,-73.9367906
1,40.7173295,-73.9994481
0,40.7229393,-73.8001949
0,40.7020702,-73.7831407
1,40.75159,-73.99207
0,40.6627814,-73.8808552
0,40.6235681,-73.9649458
0,40.6482565,-73.9713978
1,40.7580218,-73.9817932
0,40.7602544,-73.8349204
0,40.765137,-73.813614
1,40.7589494,-73.9684806
0,40.6751012,-74.0016836
0,40.703239,-73.9143859
0,40.692564,-73.8089008
1,40.8181055,-73.9385526
0,40.757086,-73.8178912
0,40.7246918,-73.7540928
0,40.7259197,-73.8953397
0,40.6622318,-73.9399649
0,40.7127546,-73.934534
0,40.6914356,-73.8906231
1,40.7228188,-73.9930913
1,40.752052,-74.000984
0,40.7159739,-73.7711047
0,40.7070163,-73.7982589
1,40.794651,-73.9717827
0,40.7501104,-73.8070467
0,40.7609461,-73.9162934
0,40.6922501,-73.7666822
0,40.6446562,-73.9566323
0,40.7272282,-73.7104995
1,40.7794367,-73.9475068
0,40.6588384,-73.9204583
0,40.6650736,-73.9273933
0,40.6172476,-73.9070977
0,40.6983447,-73.9215724
1,40.764996,-73.976715
0,40.6293386,-73.9040366
0,40.740158,-73.87437
0,40.6882107,-73.9658205
0,40.6889963,-73.7858047
1,40.754317,-73.9868654
0,40.6508071,-73.9495721
1,40.7608228,-73.9983142
0,40.6077998,-73.8193105
1,40.7514416,-73.9760491
0,40.6774132,-73.9303181
1,40.7226723,-73.9829645
0,40.67645,-73.86455
0,40.5839003,-73.9387393
1,40.828342,-73.93789
1,40.7508292,-74.001884
0,40.6121211,-73.9190085
0,40.7129279,-73.945835
0,40.636982,-74.004425
0,40.70278,-73.946915
0,40.7586008,-73.9182023
0,40.68424,-73.8460949
0,40.764126,-73.88194
1,40.7509033,-73.9981196
0,40.6026883,-73.9335507
0,40.7494537,-73.8870992
0,40.6087467,-73.95828
1,40.755512,-73.991066
1,40.7832615,-73.9507393
0,40.6468847,-73.9491535
0,40.6762804,-73.8921621
0,40.598312,-73.9611853
0,40.7140707,-73.9543399
1,40.7546776,-73.9758061
0,40.6408367,-74.0184306
0,40.754337,-73.92496
0,40.6649536,-73.9933496
0,40.6615951,-73.9793505
0,40.6757357,-73.8968533
0,40.6959932,-73.983213
0,40.7468899,-73.8346973
0,40.592636,-73.90362
1,40.7684858,-73.9555012
0,40.67297,-73.87385
1,40.7520714,-73.9834659
0,40.6943172,-73.820349
0,40.7643895,-73.8916729
0,40.669403,-73.94221
0,40.6195715,-73.9335375
0,40.7576939,-73.8646192
0,40.7476651,-73.9450561
0,40.7098181,-73.8010675
0,40.6326785,-74.0898074
1,40.7976786,-73.9372821
0,40.6140876,-74.0661328
0,40.7643491,-73.9234585
0,40.703676,-73.9151247
1,40.8328656,-73.9420334
0,40.6361066,-74.0229115
0,40.6656874,-73.93976
0,40.7272584,-73.7490719
1,40.7688025,-73.9583602
0,40.672857,-73.9799166
0,40.6792042,-73.9552939
1,40.7231754,-73.9893933
0,40.7268374,-73.8904279
0,40.7021331,-73.8044409
0,40.7025579,-73.9103257
1,40.7200764,-73.9883549
0,40.6762804,-73.8921621
1,40.7565574,-73.9744374
0,40.6777156,-73.935859
0,40.7804561,-73.9168286
0,40.5964063,-73.958781
0,40.7246381,-73.9481706
0,40.7762458,-73.896564
0,40.6146211,-73.9686568
0,40.6164373,-73.9295173
0,40.653575,-73.959452
0,40.619132,-73.9901807
1,40.7584292,-73.9926328
0,40.6871604,-73.9358788
0,40.6173816,-73.9657379
1,40.7395116,-73.9847429
0,40.6147639,-74.0690114
0,40.6738137,-73.9923681
0,40.7447332,-73.9335895
0,40.6805679,-73.8923283
0,40.5239976,-74.1860995
0,40.7263263,-73.9121626
1,40.7642781,-73.9730158
1,40.8126106,-73.9568264
0,40.709457,-73.75604
1,40.7180184,-73.9999567
0,40.7376403,-73.8959311
0,40.7258139,-73.7795566
0,40.5704668,-74.1097619
0,40.6832692,-73.8816443
1,40.75738,-73.966705
1,40.7605353,-73.9583509
0,40.7693526,-73.8325765
0,40.6783196,-73.9469195
0,40.7818833,-73.9093559
1,40.7595621,-73.985453
0,40.6618497,-73.9028905
0,40.6028547,-73.9844572
0,40.7416722,-73.8957372
1,40.75022,-73.979065
0,40.7008222,-73.7895391
0,40.758755,-73.739413
0,40.7124417,-73.894019
0,40.6982694,-73.8348431
0,40.7346885,-73.9524386
0,40.6142652,-73.9718806
0,40.7185226,-73.9083093
1,40.7278664,-73.9931449
0,40.6239517,-73.9888832
1,40.7845155,-73.9498247
1,40.7595273,-73.999242
1,40.7817499,-73.9810645
1,40.759308,-73.9652931
1,40.7608228,-73.9983142
0,40.7576292,-73.8656733
1,40.7628071,-73.9931557
0,40.7331298,-73.7830252
0,40.6746262,-74.0077113
0,40.6785759,-73.9162995
1,40.7717319,-73.9829592
0,40.68984,-73.78634
0,40.7661422,-73.7896359
1,40.7457274,-73.9781227
0,40.7226214,-73.8491341
0,40.7489156,-73.9373965
0,40.6078812,-74.008251
0,40.594154,-73.95044
1,40.7236259,-74.0047875
1,40.7817585,-73.9830505
0,40.714262,-73.7771238
0,40.6768941,-73.9000457
0,40.680088,-73.94398
0,40.6388914,-73.9120327
1,40.7927226,-73.9770924
0,40.671877,-73.9141305
0,40.6341134,-73.9966493
1,40.7586639,-73.9597202
1,40.755207,-73.996654
1,40.7488912,-74.0070233
0,40.5747712,-73.8581433
1,40.7448014,-73.9914181
1,40.8005665,-73.9561407
0,40.690993,-73.9893083
0,40.5470668,-74.1866782
0,40.5826203,-74.0843579
0,40.7589625,-73.8298413
0,40.6756735,-73.8978448
0,40.75866,-73.82909
0,40.6817692,-73.9675328
0,40.6821446,-73.7463032
1,40.7808583,-73.9609091
0,40.6465591,-73.9259215
0,40.5645304,-74.1417557
0,40.727642,-73.78318
0,40.6396523,-74.0755049
1,40.7508437,-73.9786082
0,40.6829709,-73.976665
1,40.84827,-73.93122
0,40.7431628,-73.8255511
1,40.740803,-73.99543
1,40.80142,-73.93446
0,40.6925318,-73.959843
1,40.8187571,-73.9597705
0,40.6661587,-73.9953068
0,40.7261904,-73.9586286
0,40.6282643,-73.9991498
1,40.7209387,-73.993795
0,40.7111376,-73.8103553
0,40.673798,-73.73179
1,40.7611802,-73.9579029
0,40.7550652,-73.8209828
1,40.722717,-74.004456
0,40.6908357,-73.9043412
0,40.6179263,-73.931731
0,40.7361537,-73.8675461
1,40.869319,-73.9167319
1,40.750774,-73.97655
0,40.6123144,-73.9499614
0,40.662674,-73.94562
0,40.6385428,-74.1073373
0,40.7042112,-73.961221
0,40.7316125,-73.9544938
1,40.7101767,-74.0011362
0,40.7887905,-73.7844219
0,40.6755367,-73.870994
0,40.6844138,-73.7573999
1,40.7517013,-73.9864003
1,40.7119934,-74.0081015
0,40.7243366,-73.9490836
1,40.7560353,-73.9869481
0,40.6258906,-73.9344138
1,40.8587443,-73.9301173
0,40.6402891,-73.9947969
0,40.6320672,-73.9186024
0,40.6582291,-74.0003424
0,40.7015297,-73.9231339
1,40.757286,-73.97812
0,40.648117,-73.931015
0,40.7568499,-73.8731105
1,40.7195528,-74.0006205
1,40.7514416,-73.9760491
0,40.6800594,-73.9593494
0,40.68424,-73.8460949
1,40.7257372,-73.9772165
0,40.764706,-73.811005
1,40.7915698,-73.9446768
0,40.6195473,-73.9172632
0,40.6537103,-73.8924581
0,40.619132,-73.9901807
0,40.6406954,-73.9969733
1,40.7293696,-73.9839983
0,40.585407,-73.96645
1,40.7589782,-73.9939358
1,40.817898,-73.938095
1,40.7832478,-73.9447234
0,40.6889031,-73.9809286
0,40.6299872,-73.9715677
0,40.6146314,-74.1226463
1,40.7985061,-73.9671219
0,40.6598331,-73.8975988
0,40.5777999,-73.9605636
0,40.7160242,-73.8500834
1,40.7591644,-73.9883913
0,40.7528696,-73.9458928
1,40.8213817,-73.9541326
0,40.7138774,-73.7540462
0,40.7655311,-73.9402725
0,40.7038024,-73.8234396
0,40.68438,-73.94702
0,40.7014946,-73.9054655
1,40.8410516,-73.944679
0,40.732533,-73.7656427
0,40.67887,-73.92165
0,40.6532636,-73.963813
1,40.753928,-73.9976034
0,40.5544065,-74.1469954
0,40.5732197,-74.1069911
0,40.676022,-73.8161261
0,40.7695595,-73.9060657
0,40.5592517,-74.1685236
0,40.6762527,-73.9530715
0,40.6596509,-73.7738282
0,40.654137,-73.91234
0,40.6888813,-73.9600039
0,40.630842,-73.9030725
1,40.7234229,-73.9996104
0,40.6101876,-73.9393454
0,40.6572051,-74.0061991
0,40.638247,-73.9959429
0,40.7340319,-73.7236511
0,40.7232245,-73.9545104
1,40.7573389,-73.986013
0,40.717365,-73.87615
0,40.764355,-73.91131
0,40.5502524,-74.2213144
0,40.596447,-74.094284
0,40.71112,-73.778915
1,40.7979463,-73.9400231
0,40.67493,-73.86607
0,40.646572,-73.89617
0,40.7556581,-73.9456775
0,40.5499631,-74.1508395
0,40.6863458,-73.9233966
0,40.6073372,-73.9618859
1,40.86357,-73.92602
0,40.6671675,-73.8808582
0,40.7093953,-73.9218913
0,40.6346733,-73.9960656
0,40.67327,-73.9895094
1,40.7849752,-73.982638
1,40.7634847,-73.9889465
0,40.6090557,-73.9280665
0,40.6438359,-73.9392284
0,40.6669624,-73.7707754
0,40.577995,-73.95964
0,40.67713,-73.99842
0,40.7581273,-73.9285011
0,40.5499631,-74.1508395
1,40.7502939,-73.9948425
1,40.7269737,-73.9857379
0,40.6425742,-73.8979496
0,40.6309193,-74.102728
0,40.680504,-73.8829
0,40.689452,-73.9680771
0,40.6106328,-73.9801803
0,40.739956,-73.89421
1,40.744015,-74.00851
0,40.6502884,-73.9977945
0,40.5726024,-74.1666784
0,40.5147997,-74.2484295
0,40.560776,-74.16273
0,40.74648,-73.91993
0,40.7126973,-73.9005944
0,40.7729647,-73.8923161
1,40.7627073,-73.9832142
0,40.6339973,-73.9477726
1,40.7452931,-73.9984879
0,40.7266052,-73.8142403
0,40.708973,-73.9528285
0,40.5981376,-74.1254535
0,40.6030888,-73.9926175
0,40.680504,-73.92857
0,40.6193973,-73.9695659
0,40.6497805,-73.9494648
0,40.6792635,-73.780089
1,40.72584,-74.00757
0,40.6523922,-73.9265457
1,40.7503074,-74.0083661
0,40.6694339,-73.9254924
1,40.783362,-73.9548774
0,40.5789366,-73.9852115
0,40.679992,-74.0098066
0,40.7058792,-73.93031
1,40.815206,-73.9474895
0,40.7479271,-73.881136
0,40.6004528,-73.7470169
1,40.7543484,-73.9769721
0,40.5923255,-73.9607351
1,40.72084,-74.0006602
0,40.7231851,-73.9005788
0,40.57731,-74.10113
0,40.6792042,-73.9552939
0,40.6732777,-73.8685253
1,40.7736554,-73.9517248
0,40.6783648,-73.7794791
1,40.867863,-73.917114
0,40.5910292,-73.788823
1,40.7545696,-73.971677
0,40.645195,-73.99442
0,40.7171991,-73.9465314
1,40.7875656,-73.9788131
0,40.7824786,-73.7924514
0,40.7433055,-73.9376508
0,40.6029212,-73.9732502
0,40.6775782,-73.8860059
1,40.7084958,-74.0153438
0,40.5820191,-73.9711345
1,40.754505,-73.965706
1,40.7599831,-73.9648018
1,40.7794977,-73.9555841
0,40.6433049,-73.9477905
0,40.700695,-73.7832
0,40.5751488,-73.9855724
0,40.696131,-73.9871041
0,40.7314923,-73.9493667
0,40.6668416,-73.7894084
0,40.6183407,-74.0301743
0,40.6021368,-74.11487
0,40.6673879,-73.8870831
0,40.6181123,-73.9591062
1,40.7133821,-73.9901272
1,40.7515235,-73.9939473
0,40.5588868,-74.1976949
1,40.7460781,-73.9749359
1,40.804646,-73.93809
0,40.624092,-73.981575
0,40.7490544,-73.9522118
1,40.7642891,-73.9556159
1,40.7440247,-74.0084591
1,40.750828,-73.98777
1,40.8455203,-73.9346852
0,40.6048025,-73.9667959
0,40.7633458,-73.8773073
0,40.7286963,-73.9515661
0,40.71808,-73.9596076
1,40.732593,-73.9744105
1,40.7895911,-73.9299732
0,40.7197856,-73.8738737
0,40.6711863,-73.9420297
0,40.6775782,-73.8860059
0,40.6666971,-73.7671284
0,40.6334286,-73.9529755
1,40.820966,-73.9395652
0,40.6273136,-73.9418156
0,40.6763306,-73.7411302
1,40.7846103,-73.9698334
0,40.59514,-73.754
0,40.589867,-74.08914
0,40.5294551,-74.2109969
1,40.7521198,-73.9776766
0,40.6978048,-73.9697284
1,40.796797,-73.9471753
0,40.7316129,-73.8489189
0,40.647693,-73.9803638
1,40.761391,-74.0017363
0,40.701096,-73.94256
1,40.79552,-73.93217
0,40.7017055,-73.8365441
1,40.8445995,-73.9424605
0,40.742188,-73.91891
1,40.788532,-73.95322
0,40.668373,-73.92264
0,40.6766464,-73.9164642
0,40.684955,-73.7628749
0,40.629804,-74.0047195
1,40.7547072,-73.9916334
1,40.7087983,-74.010846
0,40.6981354,-73.9439429
0,40.640626,-73.9862933
0,40.7100129,-73.7947294
1,40.7343387,-74.0023923
0,40.7140668,-73.9516237
1,40.7448,-73.991425
1,40.846725,-73.93563
1,40.7628522,-73.9677279
1,40.7353704,-73.9899687
1,40.7615508,-73.9665842
1,40.7333038,-73.9933211
0,40.6753333,-73.9360776
0,40.6106126,-73.9567049
0,40.6959567,-73.7427346
1,40.7542505,-73.9689773
0,40.701028,-73.9912614
0,40.5798042,-73.9718339
0,40.6502101,-73.9599766
0,40.7447332,-73.9335895
1,40.7928731,-73.9437223
0,40.6299872,-73.9715677
1,40.7410799,-74.0015553
0,40.68933,-73.779655
0,40.6280254,-73.9745155
0,40.6484202,-73.9261177
1,40.730669,-73.9988418
0,40.6818344,-73.9758325
1,40.768595,-73.9852164
0,40.6898733,-73.8428113
0,40.7439536,-73.874225
0,40.6336053,-73.9162226
1,40.7177239,-73.9857652
0,40.7440826,-73.9496784
0,40.7223147,-73.8415407
0,40.6789218,-73.7988306
0,40.6527343,-73.9760809
0,40.6777156,-73.935859
0,40.706795,-73.85933
0,40.635975,-74.00124
0,40.6922138,-73.9229175
0,40.7283709,-73.8711335
1,40.7472362,-73.9933594
0,40.7563194,-73.8336777
0,40.7569982,-73.9078268
1,40.7931872,-73.9405619
0,40.6917127,-73.8647387
0,40.69879,-73.94563
0,40.605073,-73.9427678
0,40.6663969,-73.7385662
0,40.696384,-73.83294
0,40.6136702,-73.9995786
0,40.7147104,-73.7546996
0,40.6867715,-73.8291817
0,40.7474834,-73.8932956
0,40.717519,-73.9647268
0,40.7042012,-73.8152441
1,40.7274022,-73.9885376
0,40.6679631,-73.7715434
1,40.7724202,-73.9787241
0,40.7161415,-73.8335687
1,40.7622939,-73.9744569
0,40.6853995,-73.8294593
0,40.71991,-73.809044
1,40.737222,-73.9813911
0,40.6778985,-73.7513595
0,40.7641219,-73.7600372
0,40.5790478,-74.0934432
1,40.76609,-73.96959
1,40.7152345,-74.0133505
0,40.7362694,-73.7728608
0,40.674396,-73.8965093
1,40.7532425,-73.9666173
0,40.678997,-73.86482
0,40.7213656,-73.8480763
1,40.79037,-73.9497662
0,40.6144783,-73.9264002
0,40.6240284,-73.9718441
0,40.7611,-73.80388
0,40.6543385,-73.9470322
1,40.7463276,-73.9736438
1,40.7849422,-73.9465889
0,40.6770984,-74.0154015
0,40.6095406,-73.946524
0,40.6684609,-73.9422844
0,40.59758,-73.96778
0,40.724903,-73.89349
0,40.7210907,-73.7391418
0,40.5225721,-74.1900053
0,40.6413255,-73.9829925
0,40.5858804,-73.8231933
1,40.7229337,-73.9886394
0,40.70925,-73.92013
1,40.7497883,-73.9877686
0,40.6084351,-74.1554375
1,40.7194456,-74.0061364
1,40.712723,-74.009674
0,40.7186719,-73.7912612
0,40.7460428,-73.8260812
1,40.7017826,-74.0111659
1,40.7521198,-73.9776766
0,40.7133191,-73.7640185
0,40.6920621,-73.9519029
0,40.6654783,-73.7487889
0,40.6979187,-73.9208228
1,40.7782253,-73.9586287
1,40.7210624,-73.9981962
0,40.743301,-73.8674922
0,40.68231,-73.84495
0,40.7005922,-73.9502882
1,40.800607,-73.942271
1,40.8204372,-73.9362273
1,40.7765625,-73.9527048
0,40.6336364,-73.9510587
1,40.7387605,-74.0024069
0,40.6816345,-73.9513227
0,40.7664031,-73.8152918
0,40.7185,-73.73531
1,40.7963012,-73.9382838
0,40.7273165,-73.8029491
1,40.7843547,-73.9811649
1,40.724136,-73.992615
0,40.7387326,-73.7572959
0,40.6614699,-73.9861232
1,40.766617,-73.98667
0,40.75896,-73.82985
0,40.6445622,-73.98835
1,40.7472771,-73.9896169
0,40.6611799,-73.9569568
0,40.7024739,-73.7999209
0,40.6260109,-73.9247087
0,40.7680338,-73.8038828
1,40.713926,-73.9995563
0,40.68513,-73.86709
0,40.6553,-73.90318
1,40.7572323,-73.9897922
0,40.6574831,-73.9214042
1,40.8466224,-73.9373118
0,40.7592952,-73.9264531
1,40.7184302,-74.0005303
0,40.68482,-73.75653
0,40.5984049,-73.9463456
1,40.7561921,-73.9905648
0,40.5860661,-73.8226239
0,40.642673,-73.90869
0,40.6768941,-73.9000457
0,40.608727,-74.08839
0,40.6327176,-74.1244809
0,40.642887,-73.95454
0,40.6779002,-73.8925777
1,40.7624884,-73.9629739
1,40.7653103,-73.9638424
0,40.5619358,-74.1591586
0,40.677155,-73.88773
0,40.6114767,-73.9488203
0,40.642372,-73.957466
1,40.738171,-73.9776019
0,40.6786763,-73.9821898
0,40.6970828,-73.8304716
0,40.6338578,-74.1259566
0,40.6855401,-73.8190313
0,40.7054293,-73.9180908
0,40.6420178,-73.9626516
0,40.6516965,-73.9496688
1,40.7761962,-73.9498707
0,40.666138,-73.82422
1,40.7733356,-73.9550538
0,40.607464,-74.085144
0,40.5571819,-74.1994677
0,40.6524267,-73.8352557
1,40.7255825,-73.9898692
0,40.6236805,-73.9977125
1,40.766166,-73.9542464
0,40.62612,-74.12493
0,40.64848,-73.92519
0,40.7568,-73.873665
0,40.7522407,-73.8208496
0,40.661907,-73.927574
0,40.7120573,-73.9661437
0,40.697819,-73.9278192
0,40.6155189,-73.9605125
0,40.693844,-73.89692
0,40.6698259,-73.9499579
1,40.850189,-73.9396363
0,40.6090498,-73.970896
0,40.6899325,-73.9814728
0,40.5819581,-73.9599419
1,40.8421538,-73.9422783
0,40.6897833,-73.9651886
1,40.7939814,-73.9722814
1,40.7548409,-73.9841185
0,40.6786804,-73.997671
1,40.7625822,-74.0003863
0,40.698536,-73.9942911
0,40.649303,-74.0203
0,40.6961687,-73.8044909
1,40.7441866,-73.9918693
0,40.7621138,-73.8701188
0,40.7259798,-73.8214758
1,40.7451792,-73.9827278
0,40.664745,-73.74003
0,40.766724,-73.87574
0,40.6785033,-73.8213614
0,40.6629264,-73.8378682
1,40.7357898,-73.9853608
0,40.6721609,-73.9872096
0,40.6528929,-73.8667311
0,40.7476146,-73.8664911
1,40.7514468,-74.0014293
0,40.7628509,-73.8150164
0,40.6411153,-74.0037114
0,40.636208,-73.94899
0,40.7746848,-73.9038236
